id	label	task_3_preds	TIN_probs	UNT_probs
1260	UNT	TIN	0.7806782	0.21932185
1261	UNT	UNT	0.04853645	0.9514635
1262	UNT	UNT	0.114181906	0.8858181
1263	UNT	UNT	0.048326112	0.951674
1264	UNT	TIN	0.5342202	0.4657798
1265	TIN	TIN	0.9032159	0.096784055
1266	UNT	TIN	0.73040164	0.2695984
1267	UNT	TIN	0.63166744	0.36833262
1268	TIN	TIN	0.85353684	0.14646319
1269	UNT	UNT	0.028286839	0.9717131
1270	UNT	TIN	0.5922299	0.4077701
1271	TIN	TIN	0.92830986	0.07169018
1272	UNT	UNT	0.040029153	0.9599708
1273	TIN	TIN	0.84486604	0.15513399
1274	TIN	TIN	0.88035065	0.11964934
1275	TIN	TIN	0.87243813	0.12756184
1276	TIN	TIN	0.9424186	0.057581402
1277	TIN	TIN	0.9173671	0.082632914
1278	TIN	TIN	0.81313735	0.18686259
1279	TIN	TIN	0.70492333	0.29507667
1280	TIN	TIN	0.89642006	0.10357988
1281	UNT	UNT	0.07548709	0.9245129
1282	TIN	TIN	0.8329352	0.1670648
1283	UNT	TIN	0.8727073	0.1272927
1284	UNT	UNT	0.090673484	0.90932655
1285	TIN	TIN	0.89858794	0.101412036
1286	TIN	TIN	0.8709447	0.1290553
1287	TIN	TIN	0.94976664	0.05023331
1288	TIN	TIN	0.67079717	0.3292029
1289	TIN	TIN	0.9218646	0.07813536
1290	TIN	TIN	0.7749033	0.22509669
1291	UNT	TIN	0.8813931	0.118606985
1292	TIN	TIN	0.86424226	0.13575782
1293	UNT	UNT	0.03834524	0.96165484
1294	TIN	TIN	0.850665	0.149335
1295	UNT	UNT	0.02065227	0.9793477
1296	UNT	UNT	0.10529785	0.89470214
1297	UNT	UNT	0.28089345	0.71910655
1298	TIN	TIN	0.7398332	0.26016682
1299	UNT	TIN	0.7850059	0.21499406
1300	UNT	TIN	0.57810634	0.42189366
1301	UNT	UNT	0.25163317	0.7483668
1302	TIN	TIN	0.9260863	0.07391367
1303	TIN	TIN	0.9303971	0.069602974
1304	UNT	UNT	0.1290256	0.87097436
1305	UNT	UNT	0.035823006	0.96417695
1306	UNT	UNT	0.028264679	0.9717353
1307	TIN	TIN	0.9123345	0.08766557
1308	UNT	TIN	0.90954727	0.09045275
1309	TIN	TIN	0.84133005	0.15866983
1310	TIN	UNT	0.07102066	0.9289793
1311	UNT	UNT	0.09648259	0.90351737
1312	TIN	TIN	0.9296237	0.070376314
1313	TIN	TIN	0.7835464	0.2164536
1314	UNT	TIN	0.7231757	0.27682436
1315	UNT	TIN	0.86948514	0.13051489
1316	TIN	TIN	0.77256125	0.22743867
1317	UNT	UNT	0.035268623	0.96473145
1318	UNT	TIN	0.65249604	0.34750393
1319	UNT	TIN	0.63104373	0.3689563
1320	UNT	UNT	0.027512237	0.9724877
1321	UNT	UNT	0.3931333	0.60686666
1322	UNT	UNT	0.029160568	0.97083944
1323	UNT	UNT	0.08059707	0.9194029
1324	UNT	UNT	0.16077662	0.8392233
1325	TIN	TIN	0.895417	0.10458304
1326	TIN	TIN	0.78939056	0.21060947
1327	TIN	TIN	0.91572917	0.08427094
1328	TIN	TIN	0.92844784	0.07155212
1329	TIN	TIN	0.9200128	0.07998714
1330	TIN	TIN	0.84566754	0.15433235
1331	TIN	TIN	0.9075868	0.0924132
1332	TIN	TIN	0.84087646	0.15912353
1333	TIN	TIN	0.86162674	0.13837336
1334	TIN	TIN	0.8601018	0.13989808
1335	TIN	TIN	0.66739845	0.33260155
1336	TIN	TIN	0.7541284	0.24587156
1337	TIN	TIN	0.64670086	0.3532991
1338	TIN	TIN	0.9311737	0.06882623
1339	TIN	TIN	0.9334772	0.066522814
1340	TIN	TIN	0.8519609	0.14803907
1341	TIN	TIN	0.8932626	0.10673738
1342	UNT	UNT	0.032778777	0.9672212
1343	TIN	TIN	0.8847545	0.11524543
1344	TIN	UNT	0.15641807	0.8435819
1345	TIN	TIN	0.880699	0.11930098
1346	TIN	TIN	0.907318	0.09268191
1347	TIN	TIN	0.8698342	0.13016576
1348	TIN	TIN	0.73193437	0.26806566
1349	TIN	TIN	0.8459282	0.15407176
1350	TIN	UNT	0.088583514	0.9114165
1351	TIN	TIN	0.8748225	0.1251775
1352	TIN	TIN	0.8615947	0.13840531
1353	UNT	UNT	0.022992838	0.97700715
1354	UNT	UNT	0.022019656	0.9779804
1355	TIN	TIN	0.92319894	0.07680114
1356	TIN	TIN	0.8848818	0.115118176
1357	TIN	TIN	0.8961402	0.10385974
1358	TIN	TIN	0.8420029	0.15799713
1359	TIN	TIN	0.8427498	0.15725024
1360	TIN	TIN	0.913827	0.08617302
1361	TIN	TIN	0.76253736	0.23746258
1362	TIN	TIN	0.85065407	0.14934589
1363	UNT	UNT	0.46484405	0.5351559
1364	TIN	TIN	0.8863514	0.11364855
1365	TIN	TIN	0.87368435	0.12631567
1366	TIN	TIN	0.871199	0.128801
1367	TIN	TIN	0.95175916	0.048240833
1368	TIN	TIN	0.938449	0.061550938
1369	TIN	TIN	0.9002263	0.09977364
1370	TIN	UNT	0.3221758	0.67782414
1371	TIN	TIN	0.8759808	0.1240192
1372	UNT	TIN	0.53370935	0.46629065
1373	TIN	TIN	0.936427	0.06357293
1374	UNT	TIN	0.8822045	0.117795534
1375	TIN	TIN	0.9155707	0.08442933
1376	TIN	TIN	0.94326216	0.0567378
1377	TIN	UNT	0.047996633	0.95200336
1378	TIN	TIN	0.85068727	0.14931278
1379	TIN	TIN	0.9278815	0.07211849
1380	TIN	TIN	0.9163516	0.08364836
1381	TIN	TIN	0.8531293	0.1468707
1382	TIN	TIN	0.8922914	0.10770845
1383	TIN	TIN	0.7244517	0.27554828
1384	TIN	TIN	0.8984836	0.10151647
1385	TIN	TIN	0.88243455	0.11756541
1386	UNT	UNT	0.08804033	0.91195965
1387	TIN	UNT	0.2751345	0.7248655
1388	TIN	TIN	0.755983	0.244017
1389	TIN	TIN	0.8214671	0.1785329
1390	TIN	TIN	0.77258027	0.22741972
1391	TIN	TIN	0.83527017	0.16472983
1392	TIN	TIN	0.92771035	0.072289534
1393	TIN	TIN	0.9202249	0.079775035
1394	TIN	TIN	0.7107989	0.28920105
1395	TIN	TIN	0.85466975	0.14533025
1396	TIN	TIN	0.89733183	0.10266816
1397	TIN	TIN	0.71320564	0.2867943
1398	TIN	TIN	0.90666616	0.09333376
1399	TIN	TIN	0.9083485	0.0916515
1400	TIN	TIN	0.9409062	0.05909383
1401	TIN	TIN	0.878603	0.12139706
1402	TIN	TIN	0.835465	0.164535
1403	TIN	TIN	0.71984696	0.28015307
1404	TIN	TIN	0.8730185	0.12698151
1405	TIN	TIN	0.8917442	0.10825583
1406	TIN	TIN	0.8997416	0.10025849
1407	TIN	TIN	0.8939878	0.10601224
1408	TIN	TIN	0.93539196	0.06460812
1409	UNT	UNT	0.06516004	0.93483996
1410	TIN	TIN	0.90343654	0.0965635
1411	UNT	UNT	0.026501007	0.97349906
1412	UNT	UNT	0.03521217	0.96478784
1413	UNT	UNT	0.06727409	0.93272585
1414	UNT	UNT	0.024565112	0.97543484
1415	TIN	TIN	0.583652	0.41634795
1416	TIN	TIN	0.8983349	0.10166499
1417	TIN	TIN	0.7760242	0.22397575
1418	TIN	TIN	0.7769054	0.22309463
1419	TIN	UNT	0.4610421	0.5389579
1420	UNT	UNT	0.025786784	0.97421324
1421	TIN	TIN	0.8053503	0.19464965
1422	TIN	TIN	0.9254736	0.07452648
1423	TIN	TIN	0.8004706	0.19952938
1424	TIN	TIN	0.95156044	0.048439678
1425	TIN	TIN	0.83372307	0.1662769
1426	TIN	TIN	0.7790632	0.22093673
1427	TIN	TIN	0.96080756	0.039192412
1428	TIN	TIN	0.89572144	0.10427859
1429	TIN	TIN	0.9273334	0.0726666
1430	TIN	TIN	0.906623	0.093377024
1431	TIN	TIN	0.57064164	0.4293584
1432	TIN	TIN	0.8298723	0.17012769
1433	TIN	TIN	0.92586786	0.07413216
1434	UNT	TIN	0.88915753	0.110842444
1435	TIN	TIN	0.9467191	0.05328088
1436	UNT	UNT	0.048434332	0.9515656
1437	TIN	TIN	0.91097635	0.08902369
1438	TIN	TIN	0.9063736	0.09362634
1439	TIN	TIN	0.9191295	0.08087048
1440	TIN	TIN	0.90215105	0.09784895
1441	TIN	TIN	0.6652007	0.33479932
1442	TIN	TIN	0.85192025	0.14807977
1443	TIN	TIN	0.9046975	0.09530253
1444	TIN	TIN	0.9236289	0.07637117
1445	UNT	UNT	0.12536782	0.87463224
1446	TIN	TIN	0.87410116	0.1258989
1447	UNT	TIN	0.5438057	0.45619428
1448	TIN	TIN	0.8982571	0.101742975
1449	TIN	UNT	0.3182885	0.68171144
1450	TIN	TIN	0.9372321	0.06276787
1451	UNT	UNT	0.04218372	0.9578163
1452	UNT	TIN	0.8729692	0.1270308
1453	UNT	UNT	0.02784705	0.97215295
1454	UNT	TIN	0.675379	0.32462105
1455	UNT	TIN	0.66581845	0.33418152
1456	TIN	TIN	0.88812095	0.11187907
1457	TIN	TIN	0.82750696	0.17249303
1458	TIN	UNT	0.37297145	0.6270285
1459	TIN	TIN	0.774008	0.22599205
1460	TIN	TIN	0.9270581	0.0729419
1461	TIN	TIN	0.8570379	0.14296214
1462	TIN	TIN	0.8369093	0.16309068
1463	TIN	TIN	0.9486505	0.05134948
1464	TIN	TIN	0.7964311	0.20356892
1465	TIN	TIN	0.9142356	0.08576446
1466	TIN	TIN	0.89539266	0.10460731
1467	TIN	TIN	0.884616	0.115384
1468	TIN	UNT	0.45033276	0.54966724
1469	TIN	TIN	0.946558	0.053442057
1470	TIN	TIN	0.9507503	0.049249742
1471	TIN	TIN	0.9455044	0.054495588
1472	TIN	TIN	0.78578615	0.21421383
1473	TIN	TIN	0.88431567	0.11568429
1474	TIN	TIN	0.9251331	0.07486692
1475	TIN	TIN	0.87991947	0.12008053
1476	TIN	TIN	0.919306	0.080694005
1477	TIN	UNT	0.44376165	0.5562384
1478	TIN	TIN	0.9369205	0.063079506
1479	TIN	TIN	0.89433104	0.105668955
1480	TIN	TIN	0.86806154	0.13193846
1481	TIN	TIN	0.9338468	0.0661533
1482	TIN	TIN	0.7078002	0.29219976
1483	TIN	TIN	0.705545	0.29445493
1484	TIN	TIN	0.88282293	0.117177084
1485	TIN	UNT	0.12265914	0.87734085
1486	TIN	TIN	0.7740222	0.22597775
1487	TIN	UNT	0.21761896	0.78238106
1488	TIN	TIN	0.9555028	0.044497136
1489	TIN	TIN	0.8753514	0.12464847
1490	TIN	TIN	0.9542667	0.045733258
1491	TIN	UNT	0.234649	0.765351
1492	TIN	TIN	0.9330805	0.06691951
1493	TIN	TIN	0.8602319	0.13976814
1494	TIN	TIN	0.8491174	0.15088268
1495	UNT	UNT	0.029197078	0.97080284
1496	UNT	TIN	0.7833443	0.21665569
1497	TIN	TIN	0.94056636	0.05943373
1498	UNT	UNT	0.3641977	0.6358023
1499	TIN	TIN	0.9123991	0.08760089
1500	UNT	UNT	0.0281109	0.97188914
1501	UNT	UNT	0.035620615	0.9643794
1502	UNT	UNT	0.2669043	0.73309577
1503	TIN	TIN	0.879878	0.12012205
1504	UNT	UNT	0.02609169	0.9739083
1505	TIN	TIN	0.81250185	0.18749811
1506	TIN	TIN	0.9211494	0.078850575
1507	UNT	UNT	0.026555836	0.97344416
1508	TIN	TIN	0.71051496	0.28948504
1509	TIN	TIN	0.84925246	0.15074748
1510	TIN	TIN	0.72593397	0.2740661
1511	TIN	TIN	0.8238149	0.17618506
1512	TIN	TIN	0.9378848	0.06211513
1513	TIN	TIN	0.91283697	0.08716301
1514	TIN	TIN	0.8813188	0.11868127
1515	UNT	UNT	0.13366039	0.8663396
1516	TIN	TIN	0.7682752	0.23172483
1517	UNT	UNT	0.028295176	0.97170484
1518	UNT	UNT	0.027509129	0.97249085
1519	TIN	TIN	0.9086289	0.0913711
1520	TIN	TIN	0.9016962	0.09830373
1521	TIN	TIN	0.9231535	0.07684653
1522	TIN	TIN	0.8516538	0.14834613
1523	TIN	TIN	0.8178713	0.18212868
1524	UNT	UNT	0.040354226	0.95964575
1525	UNT	UNT	0.14676964	0.85323036
1526	UNT	UNT	0.028691938	0.97130805
1527	UNT	UNT	0.026037171	0.9739628
1528	UNT	UNT	0.022859761	0.9771402
1529	UNT	UNT	0.30822247	0.69177747
1530	UNT	UNT	0.030683909	0.96931607
1531	TIN	TIN	0.95364696	0.046352997
1532	UNT	UNT	0.23921439	0.76078564
1533	UNT	UNT	0.024200646	0.97579944
1534	TIN	TIN	0.8804442	0.119555816
1535	TIN	TIN	0.94040936	0.059590586
1536	TIN	TIN	0.8968639	0.10313622
1537	TIN	TIN	0.9089041	0.091096
1538	TIN	TIN	0.8962443	0.10375571
1539	TIN	TIN	0.9064459	0.093554094
1540	TIN	TIN	0.8635562	0.13644366
1541	TIN	TIN	0.9313047	0.068695344
1542	UNT	UNT	0.0356064	0.9643937
1543	UNT	UNT	0.036701526	0.96329844
1544	TIN	TIN	0.9474451	0.052554842
1545	UNT	TIN	0.59270763	0.4072923
1546	UNT	UNT	0.18184288	0.8181572
1547	UNT	TIN	0.8383706	0.1616293
1548	TIN	TIN	0.6727504	0.32724965
1549	TIN	TIN	0.68469465	0.31530538
1550	UNT	UNT	0.05223423	0.94776565
1551	TIN	TIN	0.8826095	0.11739058
1552	UNT	TIN	0.6439976	0.3560024
1553	TIN	TIN	0.93999255	0.060007524
1554	UNT	UNT	0.030675614	0.9693244
1555	TIN	TIN	0.92821515	0.07178478
1556	UNT	TIN	0.9016687	0.09833136
1557	UNT	UNT	0.18902111	0.81097883
1558	TIN	TIN	0.9439883	0.056011617
1559	TIN	TIN	0.80491513	0.19508487
1560	UNT	UNT	0.047577202	0.9524228
1561	TIN	UNT	0.4585267	0.54147327
1562	UNT	UNT	0.077472575	0.92252743
1563	UNT	UNT	0.029402362	0.97059757
1564	TIN	TIN	0.84598845	0.15401158
1565	UNT	UNT	0.023230316	0.97676957
1566	UNT	TIN	0.8023501	0.19764993
1567	TIN	TIN	0.8553692	0.14463082
1568	UNT	UNT	0.04276714	0.9572329
1569	TIN	TIN	0.9386137	0.061386373
1570	UNT	UNT	0.02112923	0.9788708
1571	UNT	TIN	0.7977429	0.20225711
1572	UNT	TIN	0.5464401	0.45355988
1573	TIN	TIN	0.8963412	0.10365883
1574	UNT	UNT	0.4163557	0.58364433
1575	UNT	UNT	0.31077296	0.6892271
1576	UNT	TIN	0.9308868	0.0691132
1577	TIN	TIN	0.8038933	0.19610672
1578	UNT	TIN	0.80657613	0.19342385
1579	UNT	UNT	0.034462534	0.96553755
1580	TIN	TIN	0.95150155	0.048498485
1581	UNT	UNT	0.058294587	0.9417054
1582	TIN	TIN	0.8876393	0.112360775
1583	TIN	TIN	0.92685854	0.07314152
1584	TIN	TIN	0.55233735	0.44766268
1585	TIN	TIN	0.9288614	0.07113863
1586	TIN	TIN	0.87986016	0.12013978
1587	TIN	TIN	0.8850938	0.114906155
1588	TIN	TIN	0.81771296	0.18228707
1589	UNT	UNT	0.07707724	0.92292273
1590	TIN	TIN	0.69982827	0.30017173
1591	TIN	TIN	0.6484876	0.3515124
1592	UNT	UNT	0.08147814	0.91852176
1593	UNT	UNT	0.0291568	0.97084314
1594	TIN	TIN	0.53908026	0.4609197
1595	UNT	UNT	0.04292759	0.95707244
1596	TIN	TIN	0.6400586	0.35994136
1597	TIN	TIN	0.8550786	0.14492145
1598	UNT	UNT	0.045324616	0.95467544
1599	TIN	UNT	0.12896602	0.871034
1600	TIN	TIN	0.95395565	0.046044316
1601	TIN	TIN	0.7410568	0.2589432
1602	UNT	UNT	0.0337172	0.9662828
1603	TIN	TIN	0.53946316	0.4605369
1604	TIN	TIN	0.9490035	0.050996568
1605	UNT	UNT	0.099997945	0.90000194
1606	UNT	UNT	0.27142245	0.72857755
1607	TIN	TIN	0.8510062	0.14899378
1608	UNT	UNT	0.12716107	0.872839
1609	TIN	TIN	0.9609183	0.039081607
1610	UNT	TIN	0.72746634	0.27253368
1611	TIN	TIN	0.6375765	0.3624235
1612	TIN	TIN	0.9436107	0.056389246
1613	UNT	UNT	0.022951279	0.97704875
1614	TIN	TIN	0.8333837	0.16661625
1615	UNT	TIN	0.77649385	0.22350617
1616	TIN	TIN	0.9047875	0.0952125
1617	TIN	TIN	0.9119839	0.08801607
1618	TIN	TIN	0.94353414	0.0564659
1619	TIN	TIN	0.7160448	0.28395522
1620	TIN	TIN	0.70884454	0.2911555
1621	TIN	TIN	0.7560258	0.24397422
1622	TIN	TIN	0.9292971	0.07070297
1623	TIN	TIN	0.8656649	0.13433516
1624	TIN	TIN	0.8870228	0.11297721
1625	TIN	TIN	0.5745635	0.42543653
1626	TIN	TIN	0.92816544	0.0718345
1627	TIN	TIN	0.9106925	0.08930753
1628	TIN	TIN	0.835638	0.16436201
1629	UNT	UNT	0.030848924	0.9691511
1630	TIN	TIN	0.8200991	0.17990097
1631	TIN	TIN	0.74886024	0.2511398
1632	TIN	TIN	0.9341113	0.06588869
1633	TIN	TIN	0.8853652	0.11463476
1634	UNT	UNT	0.028070925	0.9719291
1635	TIN	TIN	0.87570524	0.12429485
1636	TIN	TIN	0.88710856	0.11289153
1637	TIN	TIN	0.89859563	0.101404324
1638	TIN	TIN	0.9129354	0.0870646
1639	TIN	TIN	0.89976317	0.10023683
1640	TIN	TIN	0.8615871	0.13841283
1641	TIN	TIN	0.8987953	0.101204626
1642	UNT	TIN	0.79755676	0.20244329
1643	TIN	TIN	0.9063844	0.093615584
1644	TIN	TIN	0.8352199	0.16478005
1645	UNT	TIN	0.85551465	0.14448534
1646	UNT	UNT	0.02665917	0.97334087
1647	UNT	UNT	0.131803	0.868197
1648	UNT	UNT	0.02120981	0.97879016
1649	TIN	TIN	0.9400067	0.059993416
1650	TIN	TIN	0.6674267	0.33257332
1651	UNT	UNT	0.34962586	0.6503741
1652	UNT	UNT	0.45370343	0.54629654
1653	TIN	TIN	0.89693946	0.10306056
1654	TIN	TIN	0.9152837	0.08471626
1655	TIN	TIN	0.9400079	0.059992116
1656	TIN	TIN	0.8424912	0.15750876
1657	TIN	TIN	0.86195886	0.13804111
1658	TIN	TIN	0.908669	0.091330975
1659	TIN	TIN	0.8582402	0.14175981
1660	TIN	TIN	0.89115185	0.10884819
1661	UNT	UNT	0.028905729	0.9710942
1662	TIN	TIN	0.83476114	0.16523895
1663	TIN	TIN	0.61402506	0.38597497
1664	TIN	UNT	0.4403006	0.5596994
1665	TIN	TIN	0.9195229	0.0804771
1666	TIN	TIN	0.96064687	0.03935307
1667	TIN	TIN	0.93540925	0.064590715
1668	TIN	TIN	0.92901516	0.07098471
1669	TIN	UNT	0.42664614	0.5733538
1670	TIN	TIN	0.926821	0.07317907
1671	TIN	TIN	0.6541381	0.34586194
1672	TIN	TIN	0.8429135	0.15708643
1673	TIN	TIN	0.5856073	0.41439265
1674	UNT	UNT	0.031463724	0.9685363
1675	TIN	TIN	0.8566486	0.14335138
1676	UNT	TIN	0.5381818	0.46181822
1677	TIN	TIN	0.81127095	0.18872906
1678	UNT	UNT	0.030990979	0.969009
1679	TIN	TIN	0.916219	0.08378099
1680	TIN	TIN	0.8826664	0.117333606
1681	UNT	UNT	0.07813651	0.92186344
1682	UNT	TIN	0.68014634	0.3198537
1683	UNT	TIN	0.90545106	0.094548926
1684	UNT	UNT	0.1566852	0.8433149
1685	UNT	UNT	0.028034026	0.971966
1686	UNT	UNT	0.1795708	0.8204292
1687	UNT	UNT	0.039961677	0.9600384
1688	UNT	UNT	0.028981145	0.97101897
1689	UNT	TIN	0.896988	0.10301192
1690	UNT	UNT	0.045075636	0.95492435
1691	TIN	TIN	0.9538134	0.046186544
1692	TIN	TIN	0.93099344	0.06900648
1693	UNT	UNT	0.032731123	0.9672688
1694	TIN	UNT	0.39278996	0.60721004
1695	UNT	UNT	0.03550855	0.96449137
1696	TIN	TIN	0.92680496	0.07319509
1697	TIN	TIN	0.945107	0.05489301
1698	UNT	TIN	0.94918716	0.05081277
1699	UNT	UNT	0.0378918	0.9621082
1700	UNT	UNT	0.030210411	0.9697896
1701	UNT	UNT	0.027404826	0.9725952
1702	UNT	UNT	0.03358551	0.96641445
1703	UNT	UNT	0.050666504	0.9493335
1704	UNT	UNT	0.13942713	0.8605729
1705	TIN	TIN	0.88637114	0.11362896
1706	TIN	TIN	0.8999495	0.10005051
1707	TIN	TIN	0.84217465	0.1578253
1708	TIN	TIN	0.93505424	0.06494579
1709	UNT	UNT	0.022620441	0.97737956
1710	TIN	TIN	0.79808897	0.20191103
1711	TIN	TIN	0.90987813	0.09012192
1712	TIN	TIN	0.7237572	0.27624282
1713	TIN	TIN	0.84364456	0.15635537
1714	TIN	TIN	0.9237279	0.07627213
1715	TIN	TIN	0.91127133	0.088728726
1716	UNT	UNT	0.022499807	0.97750026
1717	UNT	UNT	0.07444225	0.9255578
1718	UNT	UNT	0.02100955	0.9789904
1719	UNT	UNT	0.042174265	0.9578258
1720	TIN	TIN	0.9137389	0.086261146
1721	UNT	UNT	0.05374048	0.94625956
1722	UNT	UNT	0.03882815	0.96117187
1723	UNT	TIN	0.7107263	0.2892737
1724	TIN	TIN	0.9472872	0.05271283
1725	UNT	UNT	0.04160137	0.9583986
1726	TIN	TIN	0.91711366	0.08288643
1727	UNT	TIN	0.8053541	0.19464585
1728	UNT	UNT	0.074836776	0.9251633
1729	UNT	UNT	0.024089634	0.9759103
1730	TIN	TIN	0.9089971	0.09100285
1731	UNT	UNT	0.13001347	0.8699866
1732	TIN	TIN	0.9193896	0.08061042
1733	UNT	UNT	0.29505706	0.70494294
1734	TIN	TIN	0.9005017	0.09949838
1735	UNT	UNT	0.10249476	0.8975052
1736	TIN	TIN	0.8793921	0.12060795
1737	TIN	TIN	0.94295055	0.057049386
1738	TIN	TIN	0.95486903	0.04513106
1739	UNT	UNT	0.10855777	0.8914423
1740	UNT	TIN	0.84213525	0.15786473
1741	TIN	TIN	0.93158984	0.068410166
1742	UNT	TIN	0.6055676	0.39443237
1743	UNT	UNT	0.06657806	0.9334219
1744	UNT	UNT	0.03066039	0.96933967
1745	UNT	UNT	0.028442135	0.97155786
1746	UNT	UNT	0.22867258	0.7713274
1747	UNT	UNT	0.12637043	0.87362957
1748	UNT	UNT	0.06964461	0.93035537
1749	UNT	UNT	0.022854524	0.97714543
1750	UNT	UNT	0.03250976	0.96749026
1751	UNT	UNT	0.020957325	0.9790427
1752	TIN	TIN	0.8495737	0.15042634
1753	UNT	UNT	0.07096924	0.9290308
1754	TIN	TIN	0.89784557	0.102154434
1755	TIN	TIN	0.70531934	0.2946807
1756	UNT	UNT	0.035280824	0.9647193
1757	UNT	UNT	0.038783472	0.96121657
1758	UNT	TIN	0.7132653	0.28673464
1759	UNT	UNT	0.16662188	0.83337814
1760	UNT	UNT	0.035561096	0.96443886
1761	TIN	TIN	0.86116534	0.13883469
1762	TIN	TIN	0.9087615	0.091238506
1763	UNT	TIN	0.7488653	0.25113466
1764	UNT	UNT	0.3265665	0.6734335
1765	UNT	UNT	0.035444837	0.9645552
1766	UNT	UNT	0.095552474	0.9044475
1767	UNT	TIN	0.7254329	0.2745671
1768	TIN	TIN	0.8199874	0.1800126
1769	UNT	UNT	0.06583699	0.934163
1770	UNT	UNT	0.055058934	0.94494116
1771	TIN	TIN	0.89001125	0.10998878
1772	TIN	TIN	0.89596707	0.10403296
1773	UNT	UNT	0.16593304	0.8340669
1774	TIN	TIN	0.6049396	0.3950604
1775	TIN	TIN	0.7245133	0.27548668
1776	TIN	TIN	0.87813324	0.12186685
1777	TIN	TIN	0.8761244	0.12387564
1778	UNT	UNT	0.040686253	0.9593138
1779	TIN	TIN	0.6381432	0.36185682
1780	TIN	TIN	0.88627696	0.11372304
1781	TIN	TIN	0.82018715	0.1798128
1782	TIN	TIN	0.89644456	0.10355543
1783	TIN	TIN	0.8872768	0.11272311
1784	TIN	TIN	0.79807436	0.20192564
1785	TIN	TIN	0.86304975	0.13695025
1786	TIN	TIN	0.9200809	0.07991901
1787	TIN	TIN	0.93753535	0.06246465
1788	UNT	UNT	0.08540794	0.9145921
1789	TIN	TIN	0.9367827	0.06321725
1790	TIN	TIN	0.91528225	0.08471776
1791	TIN	TIN	0.612139	0.38786098
1792	TIN	TIN	0.92576027	0.074239805
1793	UNT	UNT	0.058730118	0.9412698
1794	TIN	TIN	0.81854385	0.18145622
1795	TIN	TIN	0.919996	0.080003984
1796	TIN	TIN	0.9095154	0.09048469
1797	TIN	TIN	0.9306711	0.069328904
1798	TIN	TIN	0.8824784	0.117521636
1799	TIN	TIN	0.94498867	0.055011265
1800	UNT	UNT	0.026285741	0.97371435
1801	TIN	TIN	0.9272197	0.072780274
1802	TIN	TIN	0.8946764	0.10532359
1803	TIN	TIN	0.72231835	0.27768162
1804	TIN	TIN	0.9510853	0.04891463
1805	TIN	TIN	0.5332943	0.4667057
1806	TIN	TIN	0.92994803	0.070052005
1807	TIN	TIN	0.8648103	0.13518974
1808	TIN	TIN	0.8803565	0.11964347
1809	TIN	TIN	0.8892617	0.11073821
1810	TIN	TIN	0.8750596	0.12494032
1811	TIN	TIN	0.92406	0.07594011
1812	TIN	TIN	0.7703397	0.22966036
1813	TIN	UNT	0.16342756	0.8365724
1814	UNT	UNT	0.0942291	0.90577096
1815	TIN	TIN	0.79089296	0.209107
1816	TIN	TIN	0.8712315	0.12876852
1817	TIN	TIN	0.95592916	0.044070866
1818	TIN	TIN	0.90469545	0.09530446
1819	TIN	TIN	0.9026166	0.09738339
1820	TIN	TIN	0.9485008	0.051499277
1821	TIN	UNT	0.04254066	0.95745945
1822	TIN	TIN	0.89074504	0.109254934
1823	TIN	TIN	0.7932627	0.20673725
1824	TIN	TIN	0.77878743	0.22121257
1825	UNT	UNT	0.30088073	0.6991192
1826	TIN	TIN	0.7707527	0.22924723
1827	TIN	TIN	0.94307005	0.05692997
1828	UNT	TIN	0.88000965	0.11999033
1829	TIN	TIN	0.90903735	0.09096263
1830	UNT	UNT	0.026564544	0.97343546
1831	UNT	UNT	0.03285464	0.9671453
1832	UNT	UNT	0.07013697	0.9298631
1833	UNT	UNT	0.4935114	0.5064886
1834	TIN	TIN	0.8860709	0.11392912
1835	TIN	TIN	0.8914237	0.10857636
1836	UNT	UNT	0.023119455	0.97688055
1837	UNT	UNT	0.039173655	0.96082634
1838	UNT	UNT	0.022552993	0.97744703
1839	TIN	TIN	0.92580044	0.0741996
1840	UNT	UNT	0.027296416	0.97270346
1841	TIN	TIN	0.8668286	0.13317136
1842	TIN	TIN	0.9191873	0.080812775
1843	UNT	UNT	0.026689181	0.9733108
1844	UNT	UNT	0.04074451	0.95925546
1845	TIN	TIN	0.90623015	0.09376989
1846	UNT	UNT	0.049967643	0.9500323
1847	TIN	TIN	0.9233691	0.076630846
1848	UNT	UNT	0.078997776	0.92100227
1849	TIN	TIN	0.8569205	0.14307955
1850	TIN	TIN	0.94129	0.058709957
1851	UNT	TIN	0.9006671	0.09933304
1852	TIN	TIN	0.88886917	0.11113087
1853	TIN	TIN	0.88208914	0.11791091
1854	UNT	TIN	0.9258682	0.07413186
1855	TIN	UNT	0.4008581	0.5991419
1856	TIN	TIN	0.7468149	0.25318512
1857	TIN	UNT	0.48364612	0.5163539
1858	UNT	TIN	0.7963786	0.20362145
1859	UNT	UNT	0.03456601	0.9654341
1860	TIN	TIN	0.93745	0.06255003
1861	TIN	TIN	0.56778663	0.43221334
1862	UNT	UNT	0.1626285	0.8373715
1863	UNT	UNT	0.30713633	0.6928637
1864	TIN	TIN	0.9064717	0.09352826
1865	UNT	UNT	0.030247563	0.9697525
1866	TIN	TIN	0.81611675	0.1838832
1867	UNT	TIN	0.51772237	0.4822776
1868	UNT	UNT	0.03417269	0.9658273
